0.347 0.0851057 0.517671 0.517671
0.348 0.0855114 0.51482 0.51482
0.349 0.0859176 0.511975 0.511976
0.35 0.0863243 0.509137 0.509138
0.351 0.0867315 0.506306 0.506306
0.352 0.0871392 0.503481 0.503482
0.353 0.0875474 0.500663 0.500663
0.354 0.0879562 0.497851 0.497852
0.355 0.0883654 0.495046 0.495047
0.356 0.0887751 0.492247 0.492248
0.357 0.0891853 0.489455 0.489456
0.358 0.089596 0.48667 0.48667
0.359 0.0900072 0.48389 0.483891
0.36 0.0904189 0.481118 0.481118
0.361 0.090831 0.478351 0.478352
0.362 0.0912436 0.475591 0.475592
0.363 0.0916567 0.472838 0.472839
0.364 0.0920703 0.470091 0.470092
0.365 0.0924843 0.467351 0.467351
0.366 0.0928989 0.464616 0.464617
0.367 0.0933138 0.461889 0.461889
0.368 0.0937293 0.459167 0.459168
0.369 0.0941452 0.456452 0.456453
0.37 0.0945615 0.453743 0.453744
0.371 0.0949783 0.451041 0.451042
0.372 0.0953956 0.448345 0.448345
0.373 0.0958133 0.445655 0.445656
0.374 0.0962315 0.442972 0.442972
0.375 0.0966501 0.440295 0.440295
0.376 0.0970691 0.437624 0.437624
0.377 0.0974886 0.434959 0.43496
0.378 0.0979085 0.432301 0.432301
0.379 0.0983288 0.429649 0.429649
0.38 0.0987496 0.427003 0.427004
0.381 0.0991708 0.424363 0.424364
0.382 0.0995924 0.42173 0.421731
0.383 0.100014 0.419103 0.419103
0.384 0.100437 0.416482 0.416482
0.385 0.10086 0.413867 0.413868
0.386 0.101283 0.411258 0.411259
0.387 0.101707 0.408656 0.408656
0.388 0.102131 0.40606 0.40606
0.389 0.102555 0.403469 0.40347
0.39 0.10298 0.400885 0.400886
0.391 0.103406 0.398307 0.398308
0.392 0.103831 0.395736 0.395736
0.393 0.104258 0.39317 0.39317
0.394 0.104684 0.39061 0.390611
0.395 0.105111 0.388057 0.388057
0.396 0.105538 0.385509 0.38551
0.397 0.105966 0.382968 0.382968
0.398 0.106394 0.380432 0.380433
0.399 0.106822 0.377903 0.377903
0.4 0.107251 0.375379 0.37538
0.401 0.10768 0.372862 0.372862
0.402 0.10811 0.37035 0.370351
0.403 0.10854 0.367845 0.367845
0.404 0.10897 0.365346 0.365346
0.405 0.109401 0.362852 0.362853
0.406 0.109832 0.360365 0.360365
0.407 0.110263 0.357883 0.357883
0.408 0.110695 0.355407 0.355408
0.409 0.111127 0.352938 0.352938
0.41 0.11156 0.350474 0.350474
0.411 0.111992 0.348016 0.348016
0.412 0.112426 0.345564 0.345564
0.413 0.112859 0.343118 0.343118
0.414 0.113293 0.340677 0.340678
0.415 0.113727 0.338243 0.338243
0.416 0.114162 0.335814 0.335815
0.417 0.114596 0.333391 0.333392
0.418 0.115032 0.330974 0.330975
0.419 0.115467 0.328563 0.328564
0.42 0.115903 0.326158 0.326159
0.421 0.116339 0.323759 0.323759
0.422 0.116776 0.321365 0.321365
0.423 0.117213 0.318977 0.318977
0.424 0.11765 0.316595 0.316595
0.425 0.118087 0.314218 0.314219
0.426 0.118525 0.311847 0.311848
0.427 0.118963 0.309482 0.309483
0.428 0.119401 0.307123 0.307124
0.429 0.11984 0.30477 0.30477
0.43 0.120279 0.302422 0.302422
0.431 0.120718 0.30008 0.30008
0.432 0.121158 0.297743 0.297743
0.433 0.121598 0.295412 0.295413
0.434 0.122038 0.293087 0.293087
0.435 0.122479 0.290767 0.290768
0.436 0.122919 0.288454 0.288454
0.437 0.123361 0.286145 0.286146
0.438 0.123802 0.283843 0.283843
0.439 0.124244 0.281546 0.281546
0.44 0.124685 0.279254 0.279255
0.441 0.125128 0.276968 0.276969
0.442 0.12557 0.274688 0.274689
0.443 0.126013 0.272413 0.272414
0.444 0.126456 0.270144 0.270145
0.445 0.126899 0.267881 0.267881
0.446 0.127343 0.265622 0.265623
0.447 0.127787 0.26337 0.26337
0.448 0.128231 0.261123 0.261123
0.449 0.128675 0.258881 0.258882
0.45 0.12912 0.256645 0.256646
0.451 0.129565 0.254415 0.254415
0.452 0.13001 0.25219 0.25219
0.453 0.130455 0.24997 0.249971
0.454 0.130901 0.247756 0.247756
0.455 0.131347 0.245547 0.245548
0.456 0.131793 0.243344 0.243344
0.457 0.132239 0.241146 0.241147
0.458 0.132686 0.238954 0.238954
